,Date,High,Low,Close
19283,14/05/2001,10930.09,10730.74,10877.33
19284,15/05/2001,10979.35,10752.73,10872.97
19285,16/05/2001,11258.21,10779.66,11215.92
19286,17/05/2001,11413.46,11104.34,11248.58
19287,18/05/2001,11374.87,11123.01,11301.74
19288,21/05/2001,11436.42,11149.82,11337.92
19289,22/05/2001,11411.63,11162.83,11257.24
19290,23/05/2001,11308.44,11033.16,11105.51
19291,24/05/2001,11248.19,10977.2,11122.42
19292,25/05/2001,11166.92,10949.01,11005.37
19293,29/05/2001,11162.96,10913.44,11039.14
19294,30/05/2001,11089.89,10819.74,10872.64
19295,31/05/2001,11023.25,10798.53,10911.94
19296,01/06/2001,11063.61,10793.46,10990.41
19297,04/06/2001,11125.99,10898.8,11061.52
19298,05/06/2001,11234.98,10973.1,11175.84
19299,06/06/2001,11236.68,10998.48,11070.24
19300,07/06/2001,11169.34,10940.11,11090.74
19301,08/06/2001,11088.59,10882.92,10977.0
19302,11/06/2001,11038.56,10819.29,10922.09
19303,12/06/2001,11009.93,10744.99,10948.38
19304,13/06/2001,11065.92,10817.21,10871.62
19305,14/06/2001,10874.91,10604.45,10690.13
19306,15/06/2001,10792.25,10495.69,10623.64
19307,18/06/2001,10781.45,10531.78,10645.38
19308,19/06/2001,10793.46,10514.74,10596.67
19309,20/06/2001,10770.88,10480.2,10647.33
19310,21/06/2001,10848.47,10512.67,10715.43
19311,22/06/2001,10753.27,10513.61,10604.59
19312,25/06/2001,10711.19,10417.93,10504.22
19313,26/06/2001,10600.9,10313.4,10472.48
19314,27/06/2001,10608.48,10351.1,10434.84
19315,28/06/2001,10736.43,10429.74,10566.21
19316,29/06/2001,10729.18,10374.32,10502.4
19317,02/07/2001,10707.24,10397.2,10593.72
19318,03/07/2001,10648.0,10479.99,10571.11
19319,05/07/2001,10617.47,10403.57,10479.86
19320,06/07/2001,10483.82,10176.26,10252.68
19321,09/07/2001,10389.91,10166.55,10299.4
19322,10/07/2001,10406.87,10104.06,10175.64
19323,11/07/2001,10355.83,10049.38,10241.02
19324,12/07/2001,10542.02,10249.58,10478.99
19325,13/07/2001,10615.42,10374.01,10539.06
19326,16/07/2001,10649.02,10374.55,10472.12
19327,17/07/2001,10683.76,10363.51,10606.39
19328,18/07/2001,10676.83,10374.55,10569.83
19329,19/07/2001,10758.14,10480.54,10610.0
19330,20/07/2001,10668.33,10456.26,10576.65
19331,23/07/2001,10644.73,10374.81,10424.42
19332,24/07/2001,10469.4,10170.82,10241.12
19333,25/07/2001,10466.28,10159.34,10405.67
19334,26/07/2001,10498.73,10237.46,10455.63
19335,27/07/2001,10516.38,10316.27,10416.67
19336,30/07/2001,10513.26,10301.05,10401.72
19337,31/07/2001,10639.4,10364.84,10522.81
19338,01/08/2001,10659.33,10423.31,10510.01
19339,02/08/2001,10663.07,10454.53,10551.18
19340,03/08/2001,10592.98,10381.1,10512.78
19341,06/08/2001,10549.59,10337.23,10401.31
19342,07/08/2001,10520.11,10324.5,10458.74
19343,08/08/2001,10509.8,10245.68,10293.5
19344,09/08/2001,10361.52,10160.51,10298.56
19345,10/08/2001,10473.34,10164.67,10416.25
19346,13/08/2001,10504.82,10314.95,10415.91
19347,14/08/2001,10513.68,10333.29,10412.17
19348,15/08/2001,10530.36,10289.01,10345.95
19349,16/08/2001,10460.82,10198.15,10392.52
19350,17/08/2001,10418.68,10143.49,10240.78
19351,20/08/2001,10388.23,10146.05,10320.07
19352,21/08/2001,10436.39,10132.92,10174.14
19353,22/08/2001,10340.76,10099.07,10276.9
19354,23/08/2001,10357.09,10142.66,10229.15
19355,24/08/2001,10487.52,10190.34,10423.17
19356,27/08/2001,10498.03,10334.88,10382.35
19357,28/08/2001,10405.88,10175.6,10222.03
19358,29/08/2001,10292.6,10030.43,10090.9
19359,30/08/2001,10149.1,9829.35,9919.58
19360,31/08/2001,10072.22,9846.72,9949.75
19361,04/09/2001,10238.5,9858.34,9997.49
19362,05/09/2001,10140.79,9820.98,10033.27
19363,06/09/2001,10053.73,9762.03,9840.84
19364,07/09/2001,9824.78,9507.04,9605.85
19365,10/09/2001,9740.44,9431.07,9605.51
19366,17/09/2001,9294.55,8755.46,8920.7
19367,18/09/2001,9126.89,8743.91,8903.4
19368,19/09/2001,8990.37,8453.01,8759.13
19369,20/09/2001,8711.38,8304.45,8376.21
19370,21/09/2001,8484.22,7926.93,8235.81
19371,24/09/2001,8733.39,8359.26,8603.86
19372,25/09/2001,8778.23,8435.56,8659.97
19373,26/09/2001,8766.81,8457.37,8567.39
19374,27/09/2001,8757.47,8398.14,8681.42
19375,28/09/2001,8937.58,8633.75,8847.56
19376,01/10/2001,8931.7,8659.9,8836.83
19377,02/10/2001,9001.03,8737.61,8950.59
19378,03/10/2001,9193.32,8800.99,9123.78
19379,04/10/2001,9259.61,8982.28,9060.88
19380,05/10/2001,9208.4,8894.47,9119.77
19381,08/10/2001,9187.85,8937.86,9067.94
19382,09/10/2001,9168.42,8927.34,9052.44
19383,10/10/2001,9305.97,8975.15,9240.86
19384,11/10/2001,9522.61,9204.04,9410.45
19385,12/10/2001,9426.3,9146.34,9344.16
19386,15/10/2001,9417.51,9181.07,9347.62
19387,16/10/2001,9479.37,9239.68,9384.23
19388,17/10/2001,9539.22,9199.89,9232.97
19389,18/10/2001,9310.33,9061.02,9163.22
19390,19/10/2001,9278.36,9027.74,9204.11
19391,22/10/2001,9438.75,9101.08,9377.03
19392,23/10/2001,9499.78,9249.02,9340.08
19393,24/10/2001,9456.4,9218.29,9345.62
19394,25/10/2001,9491.48,9143.09,9462.9
19395,26/10/2001,9626.54,9369.35,9545.17
19396,29/10/2001,9521.58,9232.83,9269.5
19397,30/10/2001,9265.34,9011.96,9121.98
19398,31/10/2001,9281.68,9018.26,9075.14
19399,01/11/2001,9320.77,8987.61,9263.9
19400,02/11/2001,9406.93,9152.91,9323.54
19401,05/11/2001,9534.58,9329.01,9441.03
19402,06/11/2001,9627.44,9315.79,9591.12
19403,07/11/2001,9695.67,9457.99,9554.37
19404,08/11/2001,9765.0,9506.91,9587.52
19405,09/11/2001,9692.35,9478.74,9608.0
19406,12/11/2001,9642.25,9347.76,9554.37
19407,13/11/2001,9811.29,9592.43,9750.95
19408,14/11/2001,9943.18,9683.97,9823.61
19409,15/11/2001,9967.46,9745.43,9872.39
19410,16/11/2001,9967.94,9754.07,9866.99
19411,19/11/2001,10040.46,9826.96,9976.46
19412,20/11/2001,10023.37,9825.06,9901.38
19413,21/11/2001,9932.31,9746.45,9834.68
19414,23/11/2001,9983.24,9804.37,9959.71
19415,26/11/2001,10054.58,9862.22,9982.75
19416,27/11/2001,10021.48,9776.07,9872.6
19417,28/11/2001,9889.13,9662.8,9711.86
19418,29/11/2001,9873.29,9629.72,9829.42
19419,30/11/2001,9945.8,9752.26,9851.56
19420,03/12/2001,9861.94,9651.87,9763.96
19421,04/12/2001,9937.29,9700.24,9893.84
19422,05/12/2001,10195.04,9875.92,10114.29
19423,06/12/2001,10220.23,9997.98,10099.14
19424,07/12/2001,10160.24,9938.54,10049.46
19425,10/12/2001,10123.78,9868.03,9921.45
19426,11/12/2001,10063.98,9794.48,9888.37
19427,12/12/2001,9985.59,9745.42,9894.81
19428,13/12/2001,9927.95,9691.3,9766.45
19429,14/12/2001,9888.44,9661.14,9811.15
19430,17/12/2001,9996.25,9747.77,9891.97
19431,18/12/2001,10066.27,9876.19,9998.39
19432,19/12/2001,10142.95,9876.96,10070.49
19433,20/12/2001,10141.21,9912.76,9985.18
19434,21/12/2001,10148.13,9935.7,10035.34
19435,24/12/2001,10114.91,9987.39,10035.34
19436,26/12/2001,10203.28,10014.1,10088.14
19437,27/12/2001,10187.71,10036.1,10131.31
19438,28/12/2001,10220.78,10067.17,10136.99
19439,31/12/2001,10178.71,10002.96,10021.5
19440,02/01/2002,10125.85,9889.69,10073.4
19441,03/01/2002,10227.36,10002.54,10172.14
19442,04/01/2002,10341.87,10132.14,10259.74
19443,07/01/2002,10345.4,10137.61,10197.05
19444,08/01/2002,10270.53,10063.43,10150.55
19445,09/01/2002,10311.98,10049.25,10094.09
19446,10/01/2002,10174.91,9956.67,10067.86
19447,11/01/2002,10163.77,9938.12,9987.53
19448,14/01/2002,10038.87,9831.98,9891.42
19449,15/01/2002,10038.94,9805.33,9924.15
19450,16/01/2002,9923.32,9661.0,9712.27
19451,17/01/2002,9910.11,9684.39,9850.04
19452,18/01/2002,9873.98,9673.11,9771.85
19453,22/01/2002,9905.26,9652.01,9713.8
19454,23/01/2002,9853.64,9588.49,9730.96
19455,24/01/2002,9926.71,9670.99,9796.07
19456,25/01/2002,9949.54,9697.47,9840.08
19457,28/01/2002,9959.44,9746.66,9865.75
19458,29/01/2002,9952.59,9576.65,9618.24
19459,30/01/2002,9821.81,9443.32,9762.86
19460,31/01/2002,9963.79,9701.76,9920.0
19461,01/02/2002,10022.82,9795.45,9907.26
19462,04/02/2002,9940.96,9648.55,9687.09
19463,05/02/2002,9842.77,9553.96,9685.43
19464,06/02/2002,9801.33,9558.18,9653.39
19465,07/02/2002,9799.67,9562.12,9625.44
19466,08/02/2002,9795.38,9503.52,9744.24
19467,11/02/2002,9933.07,9668.34,9884.78
19468,12/02/2002,9943.24,9766.18,9863.74
19469,13/02/2002,10056.24,9839.18,9989.67
19470,14/02/2002,10092.29,9905.95,10001.99
19471,15/02/2002,10065.37,9843.4,9903.04
19472,19/02/2002,9923.39,9704.03,9745.14
19473,20/02/2002,9990.78,9674.91,9941.17
19474,21/02/2002,10072.98,9788.11,9834.68
19475,22/02/2002,10032.45,9726.67,9968.15
19476,25/02/2002,10204.04,9934.94,10145.71
19477,26/02/2002,10241.89,9986.84,10115.26
19478,27/02/2002,10315.72,10025.86,10127.58
19479,28/02/2002,10283.89,10055.34,10106.13
19480,01/03/2002,10397.09,10086.51,10368.86
19481,04/03/2002,10656.5,10313.01,10586.82
19482,05/03/2002,10639.96,10349.9,10433.41
19483,06/03/2002,10637.19,10393.84,10574.29
19484,07/03/2002,10663.82,10405.94,10525.37
19485,08/03/2002,10728.87,10480.33,10572.49
19486,11/03/2002,10679.68,10470.85,10611.24
19487,12/03/2002,10682.72,10462.34,10632.35
19488,13/03/2002,10648.68,10427.67,10501.85
19489,14/03/2002,10615.74,10421.17,10517.14
19490,15/03/2002,10663.69,10452.1,10607.23
19491,18/03/2002,10707.01,10488.84,10577.75
19492,19/03/2002,10722.78,10530.63,10635.25
19493,20/03/2002,10634.84,10455.56,10501.57
19494,21/03/2002,10577.82,10326.99,10479.84
19495,22/03/2002,10537.62,10324.23,10427.67
19496,25/03/2002,10497.76,10255.59,10281.67
19497,26/03/2002,10475.0,10233.65,10353.36
19498,27/03/2002,10490.15,10300.29,10426.91
19499,28/03/2002,10502.61,10403.73,10403.94
19500,01/04/2002,10434.52,10226.59,10362.7
19501,02/04/2002,10394.94,10204.66,10313.71
19502,03/04/2002,10377.09,10116.02,10198.29
19503,04/04/2002,10301.53,10118.1,10235.17
19504,05/04/2002,10403.66,10169.79,10271.64
19505,08/04/2002,10300.7,10049.94,10249.08
19506,09/04/2002,10362.84,10156.78,10208.67
19507,10/04/2002,10437.29,10175.18,10381.73
19508,11/04/2002,10425.87,10109.86,10176.08
19509,12/04/2002,10312.26,10084.12,10190.82
19510,15/04/2002,10261.05,10037.9,10093.67
19511,16/04/2002,10365.12,10136.92,10301.32
19512,17/04/2002,10379.24,10137.47,10220.78
19513,18/04/2002,10334.67,10032.09,10205.28
19514,19/04/2002,10338.83,10151.52,10257.11
19515,22/04/2002,10299.39,10056.45,10136.43
19516,23/04/2002,10243.06,10003.84,10089.24
19517,24/04/2002,10209.64,9984.0,10030.43
19518,25/04/2002,10103.64,9864.09,10035.06
19519,26/04/2002,10127.85,9875.43,9910.72
19520,29/04/2002,10012.09,9767.15,9819.87
19521,30/04/2002,10063.64,9775.1,9946.22
19522,01/05/2002,10121.21,9778.42,10059.63
19523,02/05/2002,10182.86,9970.92,10091.87
19524,03/05/2002,10130.97,9891.49,10006.63
19525,06/05/2002,10081.91,9780.29,9808.04
19526,07/05/2002,9985.31,9749.85,9836.55
19527,08/05/2002,10203.76,9914.67,10141.83
19528,09/05/2002,10185.08,9966.63,10037.42
19529,10/05/2002,10115.19,9891.07,9939.92
19530,13/05/2002,10148.68,9892.8,10109.66
19531,14/05/2002,10346.58,10162.31,10298.14
19532,15/05/2002,10382.97,10152.97,10243.68
19533,16/05/2002,10374.05,10168.82,10289.21
19534,17/05/2002,10400.62,10209.5,10353.08
19535,20/05/2002,10357.44,10164.39,10229.5
19536,21/05/2002,10322.15,10060.46,10105.71
19537,22/05/2002,10200.78,10004.41,10157.88
19538,23/05/2002,10268.87,10044.2,10216.08
19539,24/05/2002,10255.93,10054.58,10104.26
19540,28/05/2002,10144.53,9917.64,9981.58
19541,29/05/2002,10056.31,9860.42,9923.04
19542,30/05/2002,9995.76,9769.64,9911.69
19543,31/05/2002,10074.16,9865.95,9925.25
19544,03/06/2002,10016.05,9685.49,9709.79
19545,04/06/2002,9798.74,9541.36,9687.84
19546,05/06/2002,9860.91,9636.82,9796.8
19547,06/06/2002,9820.41,9558.39,9624.64
19548,07/06/2002,9668.04,9416.33,9589.67
19549,10/06/2002,9744.33,9509.93,9645.4
19550,11/06/2002,9794.17,9487.91,9517.26
19551,12/06/2002,9682.37,9380.82,9617.71
19552,13/06/2002,9671.64,9454.41,9502.8
19553,14/06/2002,9538.93,9229.63,9474.21
19554,17/06/2002,9741.77,9462.3,9687.42
19555,18/06/2002,9775.83,9588.29,9706.12
19556,19/06/2002,9760.18,9514.29,9561.57
19557,20/06/2002,9628.03,9390.16,9431.77
19558,21/06/2002,9456.76,9186.71,9253.79
19559,24/06/2002,9417.23,9046.04,9281.82
19560,25/06/2002,9457.38,9089.16,9126.82
19561,26/06/2002,9207.06,8831.92,9120.11
19562,27/06/2002,9342.33,8992.32,9269.92
19563,28/06/2002,9435.44,9131.95,9243.26
19564,01/07/2002,9381.37,9059.88,9109.79
19565,02/07/2002,9185.87,8918.1,9007.75
19566,03/07/2002,9135.89,8833.16,9054.97
19567,05/07/2002,9399.58,9116.92,9379.5
19568,08/07/2002,9433.08,9184.91,9274.9
19569,09/07/2002,9357.35,9065.9,9096.09
19570,10/07/2002,9188.71,8772.94,8813.5
19571,11/07/2002,8937.83,8557.99,8801.53
19572,12/07/2002,8903.0,8555.15,8684.53
19573,15/07/2002,8720.12,8217.67,8639.19
19574,16/07/2002,8697.69,8346.29,8473.11
19575,17/07/2002,8765.39,8401.12,8542.48
19576,18/07/2002,8683.84,8350.72,8409.49
19577,19/07/2002,8356.74,7940.83,8019.26
19578,22/07/2002,8173.08,7668.35,7784.58
19579,23/07/2002,8007.91,7590.75,7702.34
19580,24/07/2002,8243.07,7489.54,8191.29
19581,25/07/2002,8390.53,7893.34,8186.31
19582,26/07/2002,8350.1,8039.89,8264.39
19583,29/07/2002,8749.12,8357.37,8711.88
19584,30/07/2002,8806.86,8484.05,8680.03
19585,31/07/2002,8793.36,8463.21,8736.59
19586,01/08/2002,8758.4,8430.68,8506.62
19587,02/08/2002,8570.03,8179.8,8313.13
19588,05/08/2002,8371.0,7991.43,8043.63
19589,06/08/2002,8472.28,8130.72,8274.09
19590,07/08/2002,8520.95,8171.7,8456.15
19591,08/08/2002,8755.7,8364.29,8712.02
19592,09/08/2002,8824.92,8538.46,8745.45
19593,12/08/2002,8753.14,8528.15,8688.89
19594,13/08/2002,8801.87,8445.91,8482.39
19595,14/08/2002,8778.89,8295.34,8743.31
19596,15/08/2002,8914.37,8620.98,8818.14
19597,16/08/2002,8899.41,8644.59,8778.06
19598,19/08/2002,9037.38,8720.81,8990.79
19599,20/08/2002,8989.69,8789.13,8872.07
19600,21/08/2002,9033.52,8768.51,8957.23
19601,22/08/2002,9129.1,8860.34,9053.64
19602,23/08/2002,9040.67,8806.38,8872.96
19603,26/08/2002,8981.23,8723.43,8919.01
19604,27/08/2002,9040.04,8747.77,8824.41
19605,28/08/2002,8832.18,8610.79,8694.09
19606,29/08/2002,8769.34,8514.1,8670.99
19607,30/08/2002,8811.72,8572.85,8663.5
19608,03/09/2002,8577.22,8282.87,8308.05
19609,04/09/2002,8495.03,8216.98,8425.12
19610,05/09/2002,8415.13,8173.56,8283.7
19611,06/09/2002,8526.8,8318.1,8427.2
19612,09/09/2002,8584.3,8288.28,8519.38
19613,10/09/2002,8660.94,8447.73,8602.61
19614,11/09/2002,8767.82,8545.11,8581.17
19615,12/09/2002,8553.85,8334.82,8379.41
19616,13/09/2002,8414.79,8175.85,8312.69
19617,16/09/2002,8435.04,8214.27,8380.18
19618,17/09/2002,8508.61,8169.89,8207.55
19619,18/09/2002,8283.49,8013.41,8172.45
19620,19/09/2002,8155.6,7904.87,7942.39
19621,20/09/2002,8081.04,7868.6,7986.02
19622,23/09/2002,7971.87,7738.07,7872.15
19623,24/09/2002,7893.36,7606.77,7683.13
19624,25/09/2002,7939.9,7641.87,7841.82
19625,26/09/2002,8086.86,7800.97,7997.12
19626,27/09/2002,7991.08,7664.89,7701.45
19627,30/09/2002,7729.54,7422.28,7591.93
19628,01/10/2002,7964.24,7558.36,7938.79
19629,02/10/2002,7996.77,7696.66,7755.61
19630,03/10/2002,7943.64,7638.47,7717.19
19631,04/10/2002,7817.06,7428.32,7528.4
19632,07/10/2002,7685.42,7368.46,7422.84
19633,08/10/2002,7680.57,7294.53,7501.49
19634,09/10/2002,7495.32,7215.39,7286.27
19635,10/10/2002,7588.25,7177.66,7533.95
19636,11/10/2002,7919.57,7616.21,7850.29
19637,14/10/2002,7948.91,7725.23,7877.4
19638,15/10/2002,8304.58,8029.16,8255.68
19639,16/10/2002,8232.03,7958.35,8036.03
19640,17/10/2002,8396.06,8125.15,8275.04
19641,18/10/2002,8383.16,8115.72,8322.4
19642,21/10/2002,8580.13,8191.87,8538.24
19643,22/10/2002,8543.65,8303.33,8450.16
19644,23/10/2002,8546.57,8256.79,8494.27
19645,24/10/2002,8607.04,8253.6,8317.34
19646,25/10/2002,8474.92,8210.74,8443.99
19647,28/10/2002,8601.01,8281.34,8368.04
19648,29/10/2002,8456.19,8161.01,8368.94
19649,30/10/2002,8502.32,8273.99,8427.41
19650,31/10/2002,8538.17,8293.17,8397.03
19651,01/11/2002,8569.25,8271.77,8517.64
19652,04/11/2002,8787.3,8510.08,8571.6
19653,05/11/2002,8730.92,8497.6,8678.27
19654,06/11/2002,8841.61,8561.48,8771.01
19655,07/11/2002,8761.57,8517.78,8586.24
19656,08/11/2002,8688.96,8455.01,8537.13
19657,11/11/2002,8541.09,8315.4,8358.95
19658,12/11/2002,8557.25,8286.13,8386.0
19659,13/11/2002,8523.47,8237.65,8398.49
19660,14/11/2002,8596.5,8396.27,8542.13
19661,15/11/2002,8622.3,8421.1,8579.09
19662,18/11/2002,8636.24,8480.68,8486.57
19663,19/11/2002,8566.45,8355.62,8474.78
19664,20/11/2002,8675.12,8402.72,8623.01
19665,21/11/2002,8910.83,8619.58,8845.15
19666,22/11/2002,8940.52,8732.23,8804.84
19667,25/11/2002,8918.03,8717.63,8849.4
19668,26/11/2002,8845.01,8634.53,8676.42
19669,27/11/2002,8975.08,8714.27,8931.68
19670,29/11/2002,8995.78,8848.44,8896.09
19671,02/12/2002,9076.34,8757.6,8862.57
19672,03/12/2002,8882.04,8649.89,8742.93
19673,04/12/2002,8834.04,8600.93,8737.85
19674,05/12/2002,8796.68,8572.0,8623.28
19675,06/12/2002,8707.2,8469.16,8645.77
19676,09/12/2002,8643.03,8438.23,8473.41
19677,10/12/2002,8624.93,8419.86,8574.26
19678,11/12/2002,8669.91,8452.84,8589.14
19679,12/12/2002,8662.71,8466.21,8538.4
19680,13/12/2002,8563.16,8374.68,8433.71
19681,16/12/2002,8649.06,8421.57,8627.4
19682,17/12/2002,8672.37,8495.21,8535.39
19683,18/12/2002,8553.76,8367.89,8447.35
19684,19/12/2002,8530.25,8302.41,8364.8
19685,20/12/2002,8557.46,8372.07,8512.01
19686,23/12/2002,8573.92,8418.9,8493.29
19687,24/12/2002,8522.98,8407.45,8448.11
19688,26/12/2002,8587.97,8392.23,8432.61
19689,27/12/2002,8470.05,8272.31,8303.78
19690,30/12/2002,8405.67,8214.93,8332.85
19691,31/12/2002,8400.46,8216.44,8341.63
19692,02/01/2003,8633.02,8372.0,8607.52
19693,03/01/2003,8669.91,8503.71,8601.69
19694,06/01/2003,8826.71,8578.86,8773.57
19695,07/01/2003,8843.37,8661.2,8740.59
19696,08/01/2003,8749.44,8549.72,8595.31
19697,09/01/2003,8814.09,8613.07,8776.18
19698,10/01/2003,8846.25,8654.21,8784.89
19699,13/01/2003,8896.09,8721.12,8785.98
19700,14/01/2003,8865.31,8717.56,8842.62
19701,15/01/2003,8865.65,8674.43,8723.18
19702,16/01/2003,8837.47,8634.46,8697.87
19703,17/01/2003,8691.64,8523.59,8586.74
19704,21/01/2003,8650.44,8421.03,8442.9
19705,22/01/2003,8493.5,8270.94,8318.73
19706,23/01/2003,8437.69,8215.61,8369.47
19707,24/01/2003,8359.11,8092.0,8131.01
19708,27/01/2003,8167.41,7929.16,7989.56
19709,28/01/2003,8153.36,7954.95,8088.84
19710,29/01/2003,8173.31,7916.89,8110.71
19711,30/01/2003,8169.81,7918.19,7945.13
19712,31/01/2003,8121.37,7884.66,8053.81
19713,03/02/2003,8189.35,8032.89,8109.82
19714,04/02/2003,8078.83,7915.93,8013.29
19715,05/02/2003,8162.96,7950.41,7985.18
19716,06/02/2003,8031.66,7855.87,7929.3
19717,07/02/2003,8019.46,7811.1,7864.23
19718,10/02/2003,7963.03,7777.98,7920.11
19719,11/02/2003,8010.89,7798.69,7843.11
19720,12/02/2003,7892.96,7720.39,7758.17
19721,13/02/2003,7817.88,7602.81,7749.87
19722,14/02/2003,7936.56,7704.96,7908.8
19723,18/02/2003,8114.82,7928.68,8041.15
19724,19/02/2003,8079.11,7913.7,8000.6
19725,20/02/2003,8051.37,7858.24,7914.96
19726,21/02/2003,8055.79,7843.81,8018.11
19727,24/02/2003,8009.15,7828.06,7858.24
19728,25/02/2003,7931.14,7700.53,7909.5
19729,26/02/2003,7944.93,7767.62,7806.98
19730,27/02/2003,7950.46,7774.34,7884.99
19731,28/02/2003,7987.8,7826.72,7891.08
19732,03/03/2003,7997.66,7809.05,7837.86
19733,04/03/2003,7859.08,7688.98,7704.87
19734,05/03/2003,7801.79,7639.82,7775.6
19735,06/03/2003,7795.07,7624.69,7673.99
19736,07/03/2003,7780.57,7536.18,7740.03
19737,10/03/2003,7715.52,7545.77,7568.18
19738,11/03/2003,7673.98,7488.0,7524.06
19739,12/03/2003,7582.95,7397.31,7552.07
19740,13/03/2003,7847.03,7584.15,7821.75
19741,14/03/2003,7961.6,7761.25,7859.71
19742,17/03/2003,8163.56,7763.56,8141.92
19743,18/03/2003,8253.48,8057.54,8194.23
19744,19/03/2003,8304.04,8116.01,8265.45
19745,20/03/2003,8335.2,8122.59,8286.6
19746,21/03/2003,8552.08,8295.42,8521.97
19747,24/03/2003,8372.22,8166.78,8214.68
19748,25/03/2003,8355.93,8155.65,8280.23
19749,26/03/2003,8323.01,8165.52,8229.88
19750,27/03/2003,8272.03,8085.4,8201.45
19751,28/03/2003,8224.83,8070.77,8145.77
19752,31/03/2003,8100.39,7903.96,7992.13
19753,01/04/2003,8133.03,7947.38,8069.86
19754,02/04/2003,8342.27,8175.88,8285.06
19755,03/04/2003,8378.76,8199.48,8240.38
19756,04/04/2003,8348.29,8176.31,8277.15
19757,07/04/2003,8550.4,8272.24,8300.41
19758,08/04/2003,8382.43,8222.24,8298.92
19759,09/04/2003,8404.25,8174.9,8197.94
19760,10/04/2003,8274.56,8109.85,8221.33
19761,11/04/2003,8360.76,8156.77,8203.41
19762,14/04/2003,8375.19,8175.6,8351.1
19763,15/04/2003,8443.11,8251.38,8402.36
19764,16/04/2003,8459.15,8217.27,8257.61
19765,17/04/2003,8388.28,8172.52,8337.65
19766,21/04/2003,8423.09,8270.0,8328.9
19767,22/04/2003,8509.43,8238.14,8484.99
19768,23/04/2003,8587.72,8398.65,8515.66
19769,24/04/2003,8527.99,8363.28,8440.04
19770,25/04/2003,8453.06,8258.8,8306.35
19771,28/04/2003,8515.8,8290.46,8471.61
19772,29/04/2003,8578.55,8414.61,8502.99
19773,30/04/2003,8557.62,8402.36,8480.09
19774,01/05/2003,8519.09,8328.55,8454.25
19775,02/05/2003,8612.86,8389.4,8582.68
19776,05/05/2003,8643.11,8472.67,8531.57
19777,06/05/2003,8658.18,8486.88,8588.36
19778,07/05/2003,8650.82,8494.86,8560.63
19779,08/05/2003,8591.01,8435.61,8491.22
19780,09/05/2003,8637.58,8482.89,8604.6
19781,12/05/2003,8764.12,8544.23,8726.73
19782,13/05/2003,8757.4,8611.18,8679.25
19783,14/05/2003,8744.94,8575.96,8647.82
19784,15/05/2003,8766.57,8613.84,8713.14
19785,16/05/2003,8766.36,8614.33,8678.97
19786,19/05/2003,8647.81,8455.72,8493.39
19787,20/05/2003,8593.6,8394.51,8491.36
19788,21/05/2003,8577.64,8389.68,8516.43
19789,22/05/2003,8650.33,8495.35,8594.02
19790,23/05/2003,8668.46,8513.98,8601.38
19791,27/05/2003,8812.3,8523.64,8781.35
19792,28/05/2003,8885.34,8721.9,8793.12
19793,29/05/2003,8895.99,8657.68,8711.18
19794,30/05/2003,8897.04,8725.54,8850.26
19795,02/06/2003,9040.46,8833.66,8897.81
19796,03/06/2003,8973.02,8823.51,8922.95
19797,04/06/2003,9076.94,8882.75,9038.98
19798,05/06/2003,9106.7,8905.37,9041.3
19799,06/06/2003,9248.71,9008.87,9062.79
19800,09/06/2003,9109.43,8909.78,8980.0
19801,10/06/2003,9111.11,8946.06,9054.89
19802,11/06/2003,9202.08,9010.13,9183.22
19803,12/06/2003,9270.64,9089.69,9196.55
19804,13/06/2003,9234.22,9042.63,9117.12
19805,16/06/2003,9335.49,9130.09,9318.96
19806,17/06/2003,9406.49,9234.78,9323.02
19807,18/06/2003,9363.15,9185.17,9293.8
19808,19/06/2003,9346.34,9134.5,9179.53
19809,20/06/2003,9306.35,9149.21,9200.75
19810,23/06/2003,9215.32,9003.83,9072.95
19811,24/06/2003,9179.25,9020.08,9109.85
19812,25/06/2003,9195.2,8984.29,9011.53
19813,26/06/2003,9118.82,8953.83,9079.04
19814,27/06/2003,9135.9,8941.58,8989.05
19815,30/06/2003,9100.12,8934.71,8985.44
19816,01/07/2003,9068.05,8843.61,9040.95
19817,02/07/2003,9168.82,9025.12,9142.84
19818,03/07/2003,9164.48,9014.05,9070.21
19819,07/07/2003,9289.9,9116.16,9216.79
19820,08/07/2003,9281.77,9122.24,9223.09
19821,09/07/2003,9270.22,9077.91,9156.21
19822,10/07/2003,9141.3,8978.13,9036.04
19823,11/07/2003,9176.59,9009.01,9119.59
19824,14/07/2003,9316.44,9133.59,9177.15
19825,15/07/2003,9258.17,9054.6,9128.97
19826,16/07/2003,9185.62,9005.23,9094.59
19827,17/07/2003,9160.27,8968.82,9050.82
19828,18/07/2003,9212.31,9034.36,9188.15
19829,21/07/2003,9219.87,9025.12,9096.69
19830,22/07/2003,9221.83,9004.25,9158.45
19831,23/07/2003,9249.91,9064.69,9194.24
19832,24/07/2003,9313.99,9092.98,9112.51
19833,25/07/2003,9296.62,9062.37,9284.57
19834,28/07/2003,9356.77,9182.96,9266.51
19835,29/07/2003,9327.36,9135.62,9204.46
19836,30/07/2003,9272.88,9131.7,9200.05
19837,31/07/2003,9398.02,9183.8,9233.8
19838,01/08/2003,9266.37,9100.12,9153.97
19839,04/08/2003,9231.84,9031.91,9186.04
19840,05/08/2003,9210.55,9024.77,9036.32
19841,06/08/2003,9151.38,8964.12,9061.74
